"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"2455","MS NORTH AS
                ","926961314","2021-04-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2456","NORDLYSBYEN EIENDOM UTVIKLING AS
                ","926998765","2021-04-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2457","ODD KARSTEN HEITMANN
                ","927020483","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2458","SAGALI HOLDING AS
                ","826917652","2021-04-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2459","SAMICITY HOTEL AS
                ","926924699","2021-04-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2460","SANDFJORDNÆRINGEN AS
                ","926931660","2021-04-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2461","SMART FISKERI AS
                ","827008982","2021-04-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2462","STALL RASMUS AS
                ","926900064","2021-04-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2463","T.A.KRISTENSEN HOLDING AS
                ","927049848","2021-04-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2464","TFJ-HOLDING AS
                ","926924753","2021-04-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2465","TOOK JENSEN THAI ASIA MAT
                ","926142755","2021-04-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2466","WMM MASKINENTREPRENØR AS
                ","927032287","2021-04-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2467","AASJUR AS
                ","927128306","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2468","ABOS AS
                ","927145995","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2469","AHOL-HOLDING AS
                ","927061864","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2470","AKSBERG-KRISTENSEN LYD & BILDE
                ","927158167","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2471","ANDERSEN STEIN OG GRAVESERVICE
                ","926838202","2021-05-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2472","ARCTIC METAL AS
                ","927115581","2021-05-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2473","ARCTIC URBI AS
                ","927070197","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2474","ARNT MATHISEN AS
                ","927151847","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2475","AURORA REHABILITERINGSKLINIKK AS
                ","927119870","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2476","BAJELANI FREYJA NORD
                ","927052407","2021-05-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2477","BARENTZ4 AS
                ","926961977","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2478","BJE INVEST AS
                ","927130106","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2479","BRYGGEFISK DRIFT AS
                ","927150018","2021-05-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2480","DAVID PETTERSEN AS
                ","927125161","2021-05-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2481","DE BYGG STANKEVICIENE
                ","927167077","2021-05-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2482","DET GODE LIV - HOLDING AS
                ","927130092","2021-05-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2483","DEVELOOSE AS
                ","927070421","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2484","ELISEUSSEN HÅNDVERKSTJENESTER AS
                ","927179679","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2485","EMIL HANSEN
                ","927167972","2021-05-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2486","EUPHORIE AS
                ","927121352","2021-05-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2487","F. T. IVERSEN AS
                ","827137472","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2488","FINNMARK VHB BYGGETJENESTER V/ ARTIUCH
                ","927173204","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2489","FOOD & DRINKS AS
                ","927180901","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2490","FOSSUMSVINGEN I BOLIGSAMEIE
                ","927073552","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2491","FROSSEN HUNDEFOR HAVØYSUND ANNA ZHGUN PIRES
                ","927059134","2021-05-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2492","HARDER ADMINISTRASJON
                ","927071002","2021-05-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2493","HEIBERG BYGG AS
                ","927170418","2021-05-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2494","IVCON AS
                ","927083485","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2495","LÄNSMAN FISK AS
                ","927083523","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2496","LAVOLL HOLDING AS
                ","927177684","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2497","LILLE KOMSA UTVIKLING AS
                ","927152215","2021-05-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2498","LIYA ASIATISKE MATVARER V/ARKHAWAN MUSTAFA HUSSEIN
                ","927049783","2021-05-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2499","LOKSTALLEN KIRKENES AS
                ","927130114","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2500","LOPPA FJORDSERVICE AS
                ","927154463","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2501","LYNGMARK INVEST AS
                ","927176548","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2502","MAKPOT SERGEY MAKAROV
                ","927087537","2021-05-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2503","MARTINSEN EIENDOM OG UTVIKLING AS
                ","927136112","2021-05-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2504","MASSASJETERAPUT SILJE MORK AS
                ","927100967","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2505","MORENEVEIEN 15
                ","926952242","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2506","MULTIDRIFT NORD SVENDSEN
                ","915064949","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2507","NEMO TEC HOLDING AS
                ","927123193","2021-05-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2508","NORDTEK BYGG AS
                ","927064537","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2509","NTU ARTIC AS
                ","927100452","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2510","NYMOE EIENDOM AS
                ","927093359","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2511","PSYKOLOGSPESIALIST MALIN FORS AS
                ","927103168","2021-05-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2512","RAFBUD AS
                ","827107522","2021-05-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2513","RALPH BENGTSSON
                ","927153920","2021-05-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2514","REPVÅG OVERNATTING NORDKAPP AS
                ","927083752","2021-05-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2515","S. THOMASSEN INVEST AS
                ","927177161","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2516","SEE INVEST AS
                ","927162482","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2517","SENTRUM BOLIGFELLESSKAP AS
                ","927057514","2021-05-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2518","SIKTEFISK AS
                ","927163152","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2519","SJ SIMONSEN EIENDOM AS
                ","926917382","2021-05-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2520","STORENGVEIEN 21 AS
                ","927168529","2021-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2521","STUSSEN FRISØR AS
                ","827094722","2021-05-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"2522","URKRAFT HEALER RIITTA HELEN JOHANSEN AS
                ","927162512","2021-05-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
